chain_name,school_borough,school_geometry,school_grades,school_name,school_type,store_borough,store_geometry,uhf34_borough,uhf34_geoname,vincenty
Dunkin Donuts,BROOKLYN,POINT (-73.92262858175698 40.65913399486845),"PK,0K,01,02,03,04,05,SE",P.S. 219 KENNEDY-KING,Elementary,KINGS,POINT (-73.92036 40.66163),Brooklyn,Bedford Stuyvesant - Crown Heights,0.2094582469944545
Dunkin Donuts,BROOKLYN,POINT (-73.92262858175698 40.65913399486845),"PK,0K,01,02,03,04,05,SE",P.S. 219 KENNEDY-KING,Elementary,Kings,POINT (-73.92171500000001 40.65274),Brooklyn,Bedford Stuyvesant - Crown Heights,0.4438000447944004
Dunkin Donuts,BROOKLYN,POINT (-73.92262858175698 40.65913399486845),"PK,0K,01,02,03,04,05,SE",P.S. 219 KENNEDY-KING,Elementary,Kings,POINT (-73.93146 40.6585),Brooklyn,Bedford Stuyvesant - Crown Heights,0.46612923778963733
McDonalds,BROOKLYN,POINT (-73.92262858175698 40.65913399486845),"PK,0K,01,02,03,04,05,SE",P.S. 219 KENNEDY-KING,Elementary,BROOKLYN,POINT (-73.923203 40.652718),Brooklyn,Bedford Stuyvesant - Crown Heights,0.44374161112609545
Wendys,BROOKLYN,POINT (-73.92262858175698 40.65913399486845),"PK,0K,01,02,03,04,05,SE",P.S. 219 KENNEDY-KING,Elementary,BROOKLYN,POINT (-73.93103000000001 40.661198),Brooklyn,Bedford Stuyvesant - Crown Heights,0.46387157750031655
Burger King,BROOKLYN,POINT (-73.92262858175698 40.65913399486845),"PK,0K,01,02,03,04,05,SE",P.S. 219 KENNEDY-KING,Elementary,BROOKLYN,POINT (-73.91972 40.652668),Brooklyn,Bedford Stuyvesant - Crown Heights,0.4716186279322085
Dunkin Donuts,QUEENS,POINT (-73.8238658996866 40.7360843157418),"PK,0K,01,02,03,04,05,06,07,08,SE",P.S. 219 PAUL KLAPPER,K-8,QUEENS,POINT (-73.81562 40.73944),Queens,Bayside - Meadows,0.490841599923057
Dunkin Donuts,QUEENS,POINT (-73.85198418950952 40.73648077294663),"PK,0K,01,02,03,04,05,SE",P.S. 220 EDWARD MANDEL,Elementary,Queens,POINT (-73.857598 40.73649),Queens,Ridgewood - Forest Hills,0.29465184737780864
Subway,QUEENS,POINT (-73.85198418950952 40.73648077294663),"PK,0K,01,02,03,04,05,SE",P.S. 220 EDWARD MANDEL,Elementary,Forest Hills,POINT (-73.849 40.7322),Queens,Ridgewood - Forest Hills,0.3343448784966565
Dunkin Donuts,QUEENS,POINT (-73.85198418950952 40.73648077294663),"PK,0K,01,02,03,04,05,SE",P.S. 220 EDWARD MANDEL,Elementary,Queens,POINT (-73.85412700000001 40.742096),Queens,Ridgewood - Forest Hills,0.40345692920941484
Subway,QUEENS,POINT (-73.85198418950952 40.73648077294663),"PK,0K,01,02,03,04,05,SE",P.S. 220 EDWARD MANDEL,Elementary,Corona,POINT (-73.8544 40.7431),Queens,Ridgewood - Forest Hills,0.47401585315846156
Dunkin Donuts,QUEENS,POINT (-73.85198418950952 40.73648077294663),"PK,0K,01,02,03,04,05,SE",P.S. 220 EDWARD MANDEL,Elementary,Queens,POINT (-73.85003500000001 40.733056),Queens,Ridgewood - Forest Hills,0.2575138660053152
Burger King,QUEENS,POINT (-73.73125646302425 40.75856068203009),"PK,0K,01,02,03,04,05,SE",P.S. 221 NORTH HILLS,Elementary,DOUGLASTON,POINT (-73.739205 40.755106),Queens,Bayside - Meadows,0.4803859939209701
Dunkin Donuts,BROOKLYN,POINT (-73.93608095779567 40.66392448329439),"PK,0K,01,02,03,04,05,SE",P.S. 221 TOUSSAINT L'OUVERTURE,Elementary,Kings,POINT (-73.93146 40.6585),Brooklyn,Bedford Stuyvesant - Crown Heights,0.44615817557563364
KFC,BROOKLYN,POINT (-73.93608095779567 40.66392448329439),"PK,0K,01,02,03,04,05,SE",P.S. 221 TOUSSAINT L'OUVERTURE,Elementary,Brooklyn,POINT (-73.931719 40.66239),Brooklyn,Bedford Stuyvesant - Crown Heights,0.25247185621933343
Subway,BROOKLYN,POINT (-73.93608095779567 40.66392448329439),"PK,0K,01,02,03,04,05,SE",P.S. 221 TOUSSAINT L'OUVERTURE,Elementary,Brooklyn,POINT (-73.9311 40.6691),Brooklyn,Bedford Stuyvesant - Crown Heights,0.44274778632005307
Wendys,BROOKLYN,POINT (-73.93608095779567 40.66392448329439),"PK,0K,01,02,03,04,05,SE",P.S. 221 TOUSSAINT L'OUVERTURE,Elementary,BROOKLYN,POINT (-73.93103000000001 40.661198),Brooklyn,Bedford Stuyvesant - Crown Heights,0.3253180439155497
McDonalds,BROOKLYN,POINT (-73.93608095779567 40.66392448329439),"PK,0K,01,02,03,04,05,SE",P.S. 221 TOUSSAINT L'OUVERTURE,Elementary,BROOKLYN,POINT (-73.930779 40.669163),Brooklyn,Bedford Stuyvesant - Crown Heights,0.45635694872701915
Dunkin Donuts,BROOKLYN,POINT (-73.93608095779567 40.66392448329439),"PK,0K,01,02,03,04,05,SE",P.S. 221 TOUSSAINT L'OUVERTURE,Elementary,Kings,POINT (-73.931122 40.668168),Brooklyn,Bedford Stuyvesant - Crown Heights,0.3919517329385363
KFC,BROOKLYN,POINT (-73.93885231507356 40.61368100654171),"PK,0K,01,02,03,04,05,SE",P.S. 222 KATHERINE R. SNYDER,Elementary,Brooklyn,POINT (-73.93102399999999 40.61706),Brooklyn,Canarsie - Flatlands,0.4730732208086308
KFC,QUEENS,POINT (-73.78939679028903 40.67413234947794),"PK,0K,01,02,03,04,05,SE",P.S. 223 LYNDON B. JOHNSON,Elementary,Jamaica,POINT (-73.78534999999999 40.671979),Queens,Jamaica,0.25938060211460073
Dunkin Donuts,QUEENS,POINT (-73.78939679028903 40.67413234947794),"PK,0K,01,02,03,04,05,SE",P.S. 223 LYNDON B. JOHNSON,Elementary,QUEENS,POINT (-73.78964999999999 40.66714),Queens,Jamaica,0.4826676943842864
Dunkin Donuts,QUEENS,POINT (-73.78939679028903 40.67413234947794),"PK,0K,01,02,03,04,05,SE",P.S. 223 LYNDON B. JOHNSON,Elementary,QUEENS,POINT (-73.79142 40.6737),Queens,Jamaica,0.11039856320182528
McDonalds,BROOKLYN,POINT (-73.86596645148353 40.66489605825961),"PK,0K,01,02,03,04,05,06,SE",P.S. 224 HALE A. WOODRUFF,Elementary,BROOKLYN,POINT (-73.86035200000001 40.670147),Brooklyn,East New York,0.4672227463157004
Burger King,BRONX,POINT (-73.91613255256848 40.85573325644357),"PK,0K,01,02,03,04,SE",P.S. 226,Elementary,BRONX,POINT (-73.908432 40.852265),Bronx,South Bronx,0.4691057187558552
Subway,BRONX,POINT (-73.91613255256848 40.85573325644357),"PK,0K,01,02,03,04,SE",P.S. 226,Elementary,Bronx,POINT (-73.90689999999999 40.8539),Bronx,South Bronx,0.499995361029743
Dunkin Donuts,BRONX,POINT (-73.91613255256848 40.85573325644357),"PK,0K,01,02,03,04,SE",P.S. 226,Elementary,Bronx,POINT (-73.90868500000001 40.853711),Bronx,South Bronx,0.41440661518174743
McDonalds,BRONX,POINT (-73.91613255256848 40.85573325644357),"PK,0K,01,02,03,04,SE",P.S. 226,Elementary,BRONX,POINT (-73.90728799999999 40.854321),Bronx,South Bronx,0.47353362177810204
McDonalds,BRONX,POINT (-73.91613255256848 40.85573325644357),"PK,0K,01,02,03,04,SE",P.S. 226,Elementary,BRONX,POINT (-73.916202 40.850258),Bronx,South Bronx,0.37783175672291186
McDonalds,BROOKLYN,POINT (-73.97679048329901 40.6152149759212),"PK,0K,01,02,03,04,05,06,07,08,SE",P.S. 226 ALFRED DE B.MASON,K-8,BROOKLYN,POINT (-73.982658 40.612892),Brooklyn,Borough Park,0.34768337566898605
Dunkin Donuts,BROOKLYN,POINT (-73.97679048329901 40.6152149759212),"PK,0K,01,02,03,04,05,06,07,08,SE",P.S. 226 ALFRED DE B.MASON,K-8,Kings,POINT (-73.972424 40.609056),Brooklyn,Borough Park,0.4830370010254684
Dunkin Donuts,BROOKLYN,POINT (-73.97679048329901 40.6152149759212),"PK,0K,01,02,03,04,05,06,07,08,SE",P.S. 226 ALFRED DE B.MASON,K-8,Kings,POINT (-73.982174 40.612835),Brooklyn,Borough Park,0.3272666961278177
Dunkin Donuts,QUEENS,POINT (-73.87489301084844 40.75693699492178),"PK,0K,01,02,SE",P.S. 228 EARLY CHILDHOOD MAGNET SCHOOL OF THE ARTS,Early Childhood,Queens,POINT (-73.87208099999999 40.750999),Queens,West Queens,0.4354970084945391
KFC,QUEENS,POINT (-73.87489301084844 40.75693699492178),"PK,0K,01,02,SE",P.S. 228 EARLY CHILDHOOD MAGNET SCHOOL OF THE ARTS,Early Childhood,Flushing,POINT (-73.880172 40.756298),Queens,West Queens,0.2804813090932494
Dunkin Donuts,QUEENS,POINT (-73.87489301084844 40.75693699492178),"PK,0K,01,02,SE",P.S. 228 EARLY CHILDHOOD MAGNET SCHOOL OF THE ARTS,Early Childhood,Queens,POINT (-73.86901 40.76216),Queens,West Queens,0.47452002647572344
Burger King,QUEENS,POINT (-73.87489301084844 40.75693699492178),"PK,0K,01,02,SE",P.S. 228 EARLY CHILDHOOD MAGNET SCHOOL OF THE ARTS,Early Childhood,CORONA,POINT (-73.870856 40.751207),Queens,West Queens,0.448556912752729
Burger King,QUEENS,POINT (-73.87489301084844 40.75693699492178),"PK,0K,01,02,SE",P.S. 228 EARLY CHILDHOOD MAGNET SCHOOL OF THE ARTS,Early Childhood,EAST ELMHURST,POINT (-73.877984 40.763093),Queens,West Queens,0.45468840453598147
Dunkin Donuts,QUEENS,POINT (-73.87489301084844 40.75693699492178),"PK,0K,01,02,SE",P.S. 228 EARLY CHILDHOOD MAGNET SCHOOL OF THE ARTS,Early Childhood,Queens,POINT (-73.88095 40.75593),Queens,West Queens,0.3253244798949056
McDonalds,QUEENS,POINT (-73.87489301084844 40.75693699492178),"PK,0K,01,02,SE",P.S. 228 EARLY CHILDHOOD MAGNET SCHOOL OF THE ARTS,Early Childhood,CORONA,POINT (-73.870372 40.751065),Queens,West Queens,0.46952379030480795
Dunkin Donuts,BROOKLYN,POINT (-74.01329554861476 40.61060777494215),"PK,0K,01,02,03,04,05,06,07,SE",P.S. 229 DYKER,K-8,Kings,POINT (-74.009325 40.611139),Brooklyn,Bensonhurst - Bay Ridge,0.21198612326660493
Dunkin Donuts,QUEENS,POINT (-73.89671664911874 40.73465219655041),"PK,0K,01,02,03,04,05,06,SE",P.S. 229 EMANUEL KAPLAN,Elementary,Queens,POINT (-73.89601999999999 40.74069),Queens,West Queens,0.41822525893584106
Burger King,BROOKLYN,POINT (-73.98045048272664 40.64530395336361),"PK,0K,01,02,03,04,05,SE",P.S. 230 DORIS L. COHEN,Elementary,BROOKLYN,POINT (-73.98156899999999 40.647061),Brooklyn,Borough Park,0.13473945578805058
Dunkin Donuts,BROOKLYN,POINT (-73.98045048272664 40.64530395336361),"PK,0K,01,02,03,04,05,SE",P.S. 230 DORIS L. COHEN,Elementary,Kings,POINT (-73.978937 40.642652),Brooklyn,Borough Park,0.19953114153437923
Dunkin Donuts,BROOKLYN,POINT (-73.98045048272664 40.64530395336361),"PK,0K,01,02,03,04,05,SE",P.S. 230 DORIS L. COHEN,Elementary,KINGS,POINT (-73.97162 40.64769),Brooklyn,Borough Park,0.4924457837596624
McDonalds,BROOKLYN,POINT (-73.98045048272664 40.64530395336361),"PK,0K,01,02,03,04,05,SE",P.S. 230 DORIS L. COHEN,Elementary,BROOKLYN,POINT (-73.987686 40.644569),Brooklyn,Borough Park,0.3836559873278524
McDonalds,BRONX,POINT (-73.92053071133424 40.8532555572772),"0K,01,02,03,04,05,SE",P.S. 230 DR ROLAND N. PATTERSON,Elementary,BRONX,POINT (-73.916202 40.850258),Bronx,South Bronx,0.30696232055389705
Dunkin Donuts,BRONX,POINT (-73.92053071133424 40.8532555572772),"0K,01,02,03,04,05,SE",P.S. 230 DR ROLAND N. PATTERSON,Elementary,New York,POINT (-73.92979200000001 40.854873),Bronx,South Bronx,0.497909210703655
Dunkin Donuts,QUEENS,POINT (-73.85088422531626 40.66591040230251),"0K,01,02,03,04,05,06,07,08,SE",P.S. 232 LINDENWOOD,K-8,Queens,POINT (-73.852018 40.666546),Queens,Southwest Queens,0.07397394947041537
Burger King,BROOKLYN,POINT (-73.91401087095959 40.65139178445609),"PK,0K,01,02,03,04,05,SE",P.S. 233 LANGSTON HUGHES,Elementary,BROOKLYN,POINT (-73.91972 40.652668),Brooklyn,Canarsie - Flatlands,0.31268891195084003
Wendys,BROOKLYN,POINT (-73.91401087095959 40.65139178445609),"PK,0K,01,02,03,04,05,SE",P.S. 233 LANGSTON HUGHES,Elementary,BROOKLYN,POINT (-73.91471199999999 40.648294),Brooklyn,Canarsie - Flatlands,0.21690452717711192
Dunkin Donuts,BROOKLYN,POINT (-73.91401087095959 40.65139178445609),"PK,0K,01,02,03,04,05,SE",P.S. 233 LANGSTON HUGHES,Elementary,Kings,POINT (-73.912784 40.645457),Brooklyn,Canarsie - Flatlands,0.4145541513479759
Dunkin Donuts,BROOKLYN,POINT (-73.91401087095959 40.65139178445609),"PK,0K,01,02,03,04,05,SE",P.S. 233 LANGSTON HUGHES,Elementary,Kings,POINT (-73.92171500000001 40.65274),Brooklyn,Canarsie - Flatlands,0.41542630546467624
McDonalds,BROOKLYN,POINT (-73.91401087095959 40.65139178445609),"PK,0K,01,02,03,04,05,SE",P.S. 233 LANGSTON HUGHES,Elementary,BROOKLYN,POINT (-73.923203 40.652718),Brooklyn,Canarsie - Flatlands,0.4916664489474642
Dunkin Donuts,BROOKLYN,POINT (-73.91401087095959 40.65139178445609),"PK,0K,01,02,03,04,05,SE",P.S. 233 LANGSTON HUGHES,Elementary,KINGS,POINT (-73.907377 40.654987),Brooklyn,Canarsie - Flatlands,0.4278792661260216
McDonalds,QUEENS,POINT (-73.92313869825833 40.76707868575836),"PK,0K,01,02,03,04,05,SE",P.S. 234,Elementary,LONG ISLAND CITY,POINT (-73.926186 40.760616),Queens,Long Island City - Astoria,0.4737370292543827
Burger King,QUEENS,POINT (-73.92313869825833 40.76707868575836),"PK,0K,01,02,03,04,05,SE",P.S. 234,Elementary,ASTORIA,POINT (-73.91654800000001 40.769572),Queens,Long Island City - Astoria,0.3861990974309383
KFC,QUEENS,POINT (-73.92313869825833 40.76707868575836),"PK,0K,01,02,03,04,05,SE",P.S. 234,Elementary,Astoria,POINT (-73.916031 40.762877),Queens,Long Island City - Astoria,0.4723493778363253
Dunkin Donuts,QUEENS,POINT (-73.92313869825833 40.76707868575836),"PK,0K,01,02,03,04,05,SE",P.S. 234,Elementary,QUEENS,POINT (-73.92058 40.76669),Queens,Long Island City - Astoria,0.13688996691856778
Dunkin Donuts,QUEENS,POINT (-73.92313869825833 40.76707868575836),"PK,0K,01,02,03,04,05,SE",P.S. 234,Elementary,Queens,POINT (-73.91806 40.77045),Queens,Long Island City - Astoria,0.3537019530708321
McDonalds,QUEENS,POINT (-73.92313869825833 40.76707868575836),"PK,0K,01,02,03,04,05,SE",P.S. 234,Elementary,LONG ISLAND CITY,POINT (-73.930984 40.766312),Queens,Long Island City - Astoria,0.41497480228513894
Taco Bell,QUEENS,POINT (-73.92313869825833 40.76707868575836),"PK,0K,01,02,03,04,05,SE",P.S. 234,Elementary,Astoria,POINT (-73.916732 40.762004),Queens,Long Island City - Astoria,0.4853846514394919
Dunkin Donuts,QUEENS,POINT (-73.92313869825833 40.76707868575836),"PK,0K,01,02,03,04,05,SE",P.S. 234,Elementary,Queens,POINT (-73.91580999999999 40.76265),Queens,Long Island City - Astoria,0.4911458149339527
Dunkin Donuts,QUEENS,POINT (-73.92313869825833 40.76707868575836),"PK,0K,01,02,03,04,05,SE",P.S. 234,Elementary,Queens,POINT (-73.92798500000001 40.763088),Queens,Long Island City - Astoria,0.3748001602509784
Dunkin Donuts,QUEENS,POINT (-73.92313869825833 40.76707868575836),"PK,0K,01,02,03,04,05,SE",P.S. 234,Elementary,QUEENS,POINT (-73.92271 40.76089),Queens,Long Island City - Astoria,0.42762895732861833
Subway,MANHATTAN,POINT (-74.01140522200652 40.7159786667441),"0K,01,02,03,04,05,SE",P.S. 234 INDEPENDENCE SCHOOL,Elementary,New York,POINT (-74.0044 40.7192),Manhattan,"Union Square, Lower Manhattan",0.4297378982241006
Wendys,MANHATTAN,POINT (-74.01140522200652 40.7159786667441),"0K,01,02,03,04,05,SE",P.S. 234 INDEPENDENCE SCHOOL,Elementary,NEW YORK,POINT (-74.00814099999999 40.710124),Manhattan,"Union Square, Lower Manhattan",0.4388372908409136
Subway,MANHATTAN,POINT (-74.01140522200652 40.7159786667441),"0K,01,02,03,04,05,SE",P.S. 234 INDEPENDENCE SCHOOL,Elementary,New York,POINT (-74.005 40.7164),Manhattan,"Union Square, Lower Manhattan",0.33754635754450807
Burger King,MANHATTAN,POINT (-74.01140522200652 40.7159786667441),"0K,01,02,03,04,05,SE",P.S. 234 INDEPENDENCE SCHOOL,Elementary,NEW YORK,POINT (-74.002503 40.718504),Manhattan,"Union Square, Lower Manhattan",0.4988108692724351
Subway,MANHATTAN,POINT (-74.01140522200652 40.7159786667441),"0K,01,02,03,04,05,SE",P.S. 234 INDEPENDENCE SCHOOL,Elementary,New York,POINT (-74.00749999999999 40.7129),Manhattan,"Union Square, Lower Manhattan",0.29524599115360634
Dunkin Donuts,MANHATTAN,POINT (-74.01140522200652 40.7159786667441),"0K,01,02,03,04,05,SE",P.S. 234 INDEPENDENCE SCHOOL,Elementary,New York,POINT (-74.004985 40.715991),Manhattan,"Union Square, Lower Manhattan",0.33708164330108764
McDonalds,MANHATTAN,POINT (-74.01140522200652 40.7159786667441),"0K,01,02,03,04,05,SE",P.S. 234 INDEPENDENCE SCHOOL,Elementary,NEW YORK,POINT (-74.01073599999999 40.716366),Manhattan,"Union Square, Lower Manhattan",0.04414597083930947
Subway,MANHATTAN,POINT (-74.01140522200652 40.7159786667441),"0K,01,02,03,04,05,SE",P.S. 234 INDEPENDENCE SCHOOL,Elementary,New York,POINT (-74.01009999999999 40.7159),Manhattan,"Union Square, Lower Manhattan",0.06874269737078462
Subway,MANHATTAN,POINT (-74.01140522200652 40.7159786667441),"0K,01,02,03,04,05,SE",P.S. 234 INDEPENDENCE SCHOOL,Elementary,New York,POINT (-74.009 40.7094),Manhattan,"Union Square, Lower Manhattan",0.47118213287064387
Burger King,MANHATTAN,POINT (-74.01140522200652 40.7159786667441),"0K,01,02,03,04,05,SE",P.S. 234 INDEPENDENCE SCHOOL,Elementary,NEW YORK,POINT (-74.007328 40.709934),Manhattan,"Union Square, Lower Manhattan",0.4688253852103493
Subway,MANHATTAN,POINT (-74.01140522200652 40.7159786667441),"0K,01,02,03,04,05,SE",P.S. 234 INDEPENDENCE SCHOOL,Elementary,New York,POINT (-74.0077 40.7151),Manhattan,"Union Square, Lower Manhattan",0.20376554367354793
Burger King,MANHATTAN,POINT (-74.01140522200652 40.7159786667441),"0K,01,02,03,04,05,SE",P.S. 234 INDEPENDENCE SCHOOL,Elementary,NEW YORK,POINT (-74.01164 40.709482),Manhattan,"Union Square, Lower Manhattan",0.4484540886762428
Subway,MANHATTAN,POINT (-74.01140522200652 40.7159786667441),"0K,01,02,03,04,05,SE",P.S. 234 INDEPENDENCE SCHOOL,Elementary,New York,POINT (-74.0094 40.7143),Manhattan,"Union Square, Lower Manhattan",0.15652854570955255
McDonalds,MANHATTAN,POINT (-74.01140522200652 40.7159786667441),"0K,01,02,03,04,05,SE",P.S. 234 INDEPENDENCE SCHOOL,Elementary,NEW YORK,POINT (-74.010086 40.709438),Manhattan,"Union Square, Lower Manhattan",0.45660512492949157
Dunkin Donuts,MANHATTAN,POINT (-74.01140522200652 40.7159786667441),"0K,01,02,03,04,05,SE",P.S. 234 INDEPENDENCE SCHOOL,Elementary,New York,POINT (-74.00761 40.71017),Manhattan,"Union Square, Lower Manhattan",0.4476133187020519
Dunkin Donuts,MANHATTAN,POINT (-74.01140522200652 40.7159786667441),"0K,01,02,03,04,05,SE",P.S. 234 INDEPENDENCE SCHOOL,Elementary,New York,POINT (-74.00898100000001 40.71068),Manhattan,"Union Square, Lower Manhattan",0.3871422788720674
Dunkin Donuts,MANHATTAN,POINT (-74.01140522200652 40.7159786667441),"0K,01,02,03,04,05,SE",P.S. 234 INDEPENDENCE SCHOOL,Elementary,New York,POINT (-74.006579 40.711056),Manhattan,"Union Square, Lower Manhattan",0.42378163335632624
Dunkin Donuts,MANHATTAN,POINT (-74.01140522200652 40.7159786667441),"0K,01,02,03,04,05,SE",P.S. 234 INDEPENDENCE SCHOOL,Elementary,NEW YORK,POINT (-74.007839 40.714744),Manhattan,"Union Square, Lower Manhattan",0.20570990918409168
Dunkin Donuts,MANHATTAN,POINT (-74.01140522200652 40.7159786667441),"0K,01,02,03,04,05,SE",P.S. 234 INDEPENDENCE SCHOOL,Elementary,New York,POINT (-74.008661 40.714155),Manhattan,"Union Square, Lower Manhattan",0.1912969761500973
Dunkin Donuts,MANHATTAN,POINT (-74.01140522200652 40.7159786667441),"0K,01,02,03,04,05,SE",P.S. 234 INDEPENDENCE SCHOOL,Elementary,New York,POINT (-74.01016799999999 40.709935),Manhattan,"Union Square, Lower Manhattan",0.422055810401401
Dunkin Donuts,MANHATTAN,POINT (-74.01140522200652 40.7159786667441),"0K,01,02,03,04,05,SE",P.S. 234 INDEPENDENCE SCHOOL,Elementary,New York,POINT (-74.007105 40.712974),Manhattan,"Union Square, Lower Manhattan",0.3065315501955834
McDonalds,MANHATTAN,POINT (-74.01140522200652 40.7159786667441),"0K,01,02,03,04,05,SE",P.S. 234 INDEPENDENCE SCHOOL,Elementary,NEW YORK,POINT (-74.005234 40.715771),Manhattan,"Union Square, Lower Manhattan",0.32432457976530327
Dunkin Donuts,BROOKLYN,POINT (-73.94087646642735 40.65494222258229),"PK,0K,01,02,03,04,05,06,07,08,SE",P.S. 235 LENOX,K-8,Kings,POINT (-73.94268 40.65575),Brooklyn,East Flatbush - Flatbush,0.10995150975617721
Subway,BROOKLYN,POINT (-73.94087646642735 40.65494222258229),"PK,0K,01,02,03,04,05,06,07,08,SE",P.S. 235 LENOX,K-8,Brooklyn,POINT (-73.9419 40.6559),Brooklyn,East Flatbush - Flatbush,0.0852097685347265
KFC,BRONX,POINT (-73.89853855130686 40.84479618059979),"PK,0K,01,02,SE",P.S. 236 LANGSTON HUGHES,Elementary,Bronx,POINT (-73.903344 40.843897),Bronx,South Bronx,0.25934650944860815
McDonalds,BRONX,POINT (-73.89853855130686 40.84479618059979),"PK,0K,01,02,SE",P.S. 236 LANGSTON HUGHES,Elementary,BRONX,POINT (-73.904701 40.841805),Bronx,South Bronx,0.38325663266125504
McDonalds,BRONX,POINT (-73.89853855130686 40.84479618059979),"PK,0K,01,02,SE",P.S. 236 LANGSTON HUGHES,Elementary,BRONX,POINT (-73.893456 40.846584),Bronx,South Bronx,0.29351511819833664
Dunkin Donuts,BRONX,POINT (-73.89853855130686 40.84479618059979),"PK,0K,01,02,SE",P.S. 236 LANGSTON HUGHES,Elementary,BRONX,POINT (-73.89734799999999 40.844363),Bronx,South Bronx,0.0691781719818353
Wendys,BRONX,POINT (-73.89853855130686 40.84479618059979),"PK,0K,01,02,SE",P.S. 236 LANGSTON HUGHES,Elementary,BRONX,POINT (-73.897758 40.842827),Bronx,South Bronx,0.1419037683471409
Burger King,BRONX,POINT (-73.89853855130686 40.84479618059979),"PK,0K,01,02,SE",P.S. 236 LANGSTON HUGHES,Elementary,BRONX,POINT (-73.90081499999999 40.847438),Bronx,South Bronx,0.21785584865018387
Subway,BRONX,POINT (-73.89853855130686 40.84479618059979),"PK,0K,01,02,SE",P.S. 236 LANGSTON HUGHES,Elementary,Bronx,POINT (-73.89360000000001 40.8465),Bronx,South Bronx,0.2842398396549273
Dunkin Donuts,BRONX,POINT (-73.89853855130686 40.84479618059979),"PK,0K,01,02,SE",P.S. 236 LANGSTON HUGHES,Elementary,Bronx,POINT (-73.902075 40.845856),Bronx,South Bronx,0.1992224187965603
Dunkin Donuts,BROOKLYN,POINT (-73.9125799411237 40.61588459755697),"PK,0K,01,02,03,04,05,SE",P.S. 236 MILL BASIN,Elementary,Kings,POINT (-73.91703 40.62136),Brooklyn,Canarsie - Flatlands,0.44439486471969847
Dunkin Donuts,BROOKLYN,POINT (-73.9125799411237 40.61588459755697),"PK,0K,01,02,03,04,05,SE",P.S. 236 MILL BASIN,Elementary,KINGS,POINT (-73.909718 40.617236),Brooklyn,Canarsie - Flatlands,0.17703266782905416
Dunkin Donuts,BROOKLYN,POINT (-73.9647979435894 40.60876960080441),"PK,0K,01,02,03,04,05,06,07,08,SE",P.S. 238 ANNE SULLIVAN,K-8,KINGS,POINT (-73.95728 40.60838),Brooklyn,Coney Island - Sheepshead Bay,0.396260788256899
Dunkin Donuts,BROOKLYN,POINT (-73.9647979435894 40.60876960080441),"PK,0K,01,02,03,04,05,06,07,08,SE",P.S. 238 ANNE SULLIVAN,K-8,Kings,POINT (-73.963148 40.61411),Brooklyn,Coney Island - Sheepshead Bay,0.37856946833506794
Dunkin Donuts,BROOKLYN,POINT (-73.9647979435894 40.60876960080441),"PK,0K,01,02,03,04,05,06,07,08,SE",P.S. 238 ANNE SULLIVAN,K-8,Kings,POINT (-73.972424 40.609056),Brooklyn,Coney Island - Sheepshead Bay,0.401517798762811
